report_path,page_id,visual_id,visual_type,style_variant,attribute_family,attribute_key,attribute_name,attribute_value,value_type,source_path
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,shapeCustomRectangle[id=default],shapeCustomRectangle[id=default].rectangleRoundedCurveCustomStyle,rectangleRoundedCurveCustomStyle,true,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,shapeCustomRectangle[id=default],shapeCustomRectangle[id=default].tileShape,tileShape,rectangleRoundedByPixel,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,title,title.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,title,title.text,text,Direct Indirect Slicer,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,title,title.titleWrap,titleWrap,true,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=default],value[id=default].horizontalAlignment,horizontalAlignment,center,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=interaction:hover],value[id=interaction:hover].bold,bold,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=interaction:hover],value[id=interaction:hover].fontColor.solid.color,color,"ThemeDataColor(ColorId=8,Percent=-0.5)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=interaction:hover],value[id=interaction:hover].fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=interaction:hover],value[id=interaction:hover].fontSize,fontSize,14,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=interaction:hover],value[id=interaction:hover].transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=interaction:hover],value[id=interaction:hover].underline,underline,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,value[id=selection:selected],value[id=selection:selected].italic,italic,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,8a6bd4e9ee22c1423803,advancedSlicerVisual,Style 4,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/8a6bd4e9ee22c1423803/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,background,background.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,background,background.transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,columnHeaders,columnHeaders.alignment,alignment,Center,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,columnHeaders,columnHeaders.backColor.solid.color,color,"ThemeDataColor(ColorId=2,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,columnHeaders,columnHeaders.fontColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,columnHeaders,columnHeaders.fontFamily,fontFamily,Calibri,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,columnHeaders,columnHeaders.fontSize,fontSize,14,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,columnHeaders,columnHeaders.titleAlignment,titleAlignment,Center,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,grid,grid.gridHorizontalColor.solid.color,color,#D5D5D4,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,rowHeaders,rowHeaders.fontFamily,fontFamily,Calibri,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,rowHeaders,rowHeaders.fontSize,fontSize,12,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,rowHeaders,rowHeaders.showExpandCollapseButtons,showExpandCollapseButtons,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,stylePreset,stylePreset.name,name,None,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,subTotals[id=Row],subTotals[id=Row].applyToHeaders,applyToHeaders,true,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,subTotals[id=Row],subTotals[id=Row].backColor.solid.color,color,"ThemeDataColor(ColorId=5,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,title,title.fontColor.solid.color,color,#2E2E2E,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,title,title.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,values,values.fontColorPrimary.solid.color,color,#2E2E2E,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,values,values.fontColorSecondary.solid.color,color,#2E2E2E,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,values,values.fontFamily,fontFamily,Calibri,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,91df5e4b466836c60284,pivotTable,Style 6,values,values.fontSize,fontSize,12,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/91df5e4b466836c60284/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,asOfDate,asOfDate.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,background,background.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,comparisonValue,comparisonValue.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,currentValue,currentValue.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,header,header.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,horizontalGrid,horizontalGrid.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_actualLabelKPI,integratedPowerKPI_actualLabelKPI.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_actualValueKPI,integratedPowerKPI_actualValueKPI.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_dateLabelKPI,integratedPowerKPI_dateLabelKPI.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_dateValueKPI,integratedPowerKPI_dateValueKPI.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_kpiIndicator,integratedPowerKPI_kpiIndicator.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_kpiIndicatorValue,integratedPowerKPI_kpiIndicatorValue.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_legend,integratedPowerKPI_legend.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_referenceLineOfYAxis,integratedPowerKPI_referenceLineOfYAxis.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_secondKPIIndicatorValue,integratedPowerKPI_secondKPIIndicatorValue.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_secondTooltipVariance,integratedPowerKPI_secondTooltipVariance.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_tooltipLabel,integratedPowerKPI_tooltipLabel.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_tooltipValues,integratedPowerKPI_tooltipValues.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_tooltipVariance,integratedPowerKPI_tooltipVariance.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_xAxis,integratedPowerKPI_xAxis.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,integratedPowerKPI_yAxis,integratedPowerKPI_yAxis.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,kpiIndicatorValue,kpiIndicatorValue.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,metricName,metricName.color.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,metricName,metricName.fontSize,fontSize,8,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,metricName,metricName.order,order,1,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,metricName,metricName.shouldShowLabel,shouldShowLabel,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,sparklineSettings,sparklineSettings.actualColor.solid.color,color,#005598,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,sparklineSettings,sparklineSettings.actualThickness,actualThickness,2,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,sparklineSettings,sparklineSettings.label,label, ,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,sparklineSettings,sparklineSettings.order,order,1,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,sparklineSettings,sparklineSettings.shouldUseCommonScale,shouldUseCommonScale,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,sparklineSettings,sparklineSettings.verticalReferenceLineThickness,verticalReferenceLineThickness,0,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,table,table.type,type,0,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,title,title.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,title,title.text,text,sparkline,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,verticalGrid,verticalGrid.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,95618ee5040b68b9ee78,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,Style 1,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,9d394c236c50c6b89a64,image,Style 1,imageScaling,imageScaling.imageScalingType,imageScalingType,Normal,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/9d394c236c50c6b89a64/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,accentBar[id=default],accentBar[id=default].position,position,Bottom,string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,accentBar[id=interaction:hover],accentBar[id=interaction:hover].color.solid.color,color,"ThemeDataColor(ColorId=2,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,accentBar[id=interaction:hover],accentBar[id=interaction:hover].width,width,3,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,accentBar[id=interaction:rest],accentBar[id=interaction:rest].show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,accentBar[id=interaction:rest],accentBar[id=interaction:rest].transparency,transparency,100,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,background[id=interaction:hover],background[id=interaction:hover].show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,border,border.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,border,border.width,width,1,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=-0.1)",string,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].transparency,transparency,25,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,layout,layout.cellPadding,cellPadding,2,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
/themes/samples/spend_cube_report,1374d8c3ba887ae4c02c,ada85ff105c703939409,advancedSlicerVisual,Style 6,layout,layout.columnCount,columnCount,2,integer,themes/samples/spend_cube_report/definition/pages/1374d8c3ba887ae4c02c/visuals/ada85ff105c703939409/visual.json
